city,datetime,lead_day,confidence,confidence_label,skill_score,agreement_score,lead_score,dominant_model,explanation
Lucknow,2026-09-28 01:00:00,3,76.0,High,79.66,80.43,60.0,ECMWF,"ECMWF and ensemble members agree closely, while RMSE remains low for this region."
Lucknow,2026-09-28 02:00:00,3,75.9,High,79.66,80.19,60.0,ECMWF,"ECMWF and ensemble members agree closely, while RMSE remains low for this region."
Lucknow,2026-09-28 03:00:00,3,76.8,High,79.66,83.39,60.0,ECMWF,"ECMWF and ensemble members agree closely, while RMSE remains low for this region."
Lucknow,2026-09-28 04:00:00,3,77.4,High,79.66,85.24,60.0,ECMWF,"ECMWF and ensemble members agree closely, while RMSE remains low for this region."
Lucknow,2026-09-28 05:00:00,3,77.9,High,79.66,87.0,60.0,ECMWF,"ECMWF and ensemble members agree closely, while RMSE remains low for this region."
Lucknow,2026-09-28 06:00:00,3,77.3,High,79.66,84.77,60.0,ECMWF,"ECMWF and ensemble members agree closely, while RMSE remains low for this region."
Lucknow,2026-09-28 07:00:00,3,74.9,High,79.66,76.81,60.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the extended Day 3 lead time maintains stable predictability."
Lucknow,2026-09-28 08:00:00,3,74.4,Medium,79.66,75.34,60.0,ECMWF,Models show moderate disagreement and the forecast lead time reduces reliability.
Lucknow,2026-09-28 09:00:00,3,74.1,Medium,79.66,74.09,60.0,ECMWF,Models show moderate disagreement and the forecast lead time reduces reliability.
Lucknow,2026-09-28 10:00:00,3,73.4,Medium,79.66,71.9,60.0,ECMWF,Models show moderate disagreement and the forecast lead time reduces reliability.
Lucknow,2026-09-28 11:00:00,3,72.5,Medium,79.66,68.89,60.0,ECMWF,Models show moderate disagreement and the forecast lead time reduces reliability.
Lucknow,2026-09-28 12:00:00,3,71.2,Medium,79.66,64.49,60.0,ECMWF,Models show moderate disagreement and the forecast lead time reduces reliability.
Lucknow,2026-09-28 13:00:00,3,71.1,Medium,79.66,64.17,60.0,ECMWF,Models show moderate disagreement and the forecast lead time reduces reliability.
Lucknow,2026-09-28 14:00:00,3,72.2,Medium,79.66,67.93,60.0,ECMWF,Models show moderate disagreement and the forecast lead time reduces reliability.
Lucknow,2026-09-28 15:00:00,3,74.4,Medium,79.66,75.23,60.0,ECMWF,Models show moderate disagreement and the forecast lead time reduces reliability.
Lucknow,2026-09-28 16:00:00,3,75.0,High,79.66,77.17,60.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the extended Day 3 lead time maintains stable predictability."
Lucknow,2026-09-28 17:00:00,3,74.2,Medium,79.66,74.48,60.0,ECMWF,Models show moderate disagreement and the forecast lead time reduces reliability.
Lucknow,2026-09-28 18:00:00,3,74.6,High,79.66,75.86,60.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the extended Day 3 lead time maintains stable predictability."
Lucknow,2026-09-28 19:00:00,3,75.7,High,79.66,79.53,60.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the extended Day 3 lead time maintains stable predictability."
Lucknow,2026-09-28 20:00:00,3,77.2,High,79.66,84.52,60.0,ECMWF,"ECMWF and ensemble members agree closely, while RMSE remains low for this region."
Lucknow,2026-09-28 21:00:00,3,77.9,High,79.66,86.78,60.0,ECMWF,"ECMWF and ensemble members agree closely, while RMSE remains low for this region."
Lucknow,2026-09-28 22:00:00,3,76.0,High,79.66,80.53,60.0,ECMWF,"ECMWF and ensemble members agree closely, while RMSE remains low for this region."
Lucknow,2026-09-28 23:00:00,3,75.9,High,79.66,80.17,60.0,ECMWF,"ECMWF and ensemble members agree closely, while RMSE remains low for this region."
Ludhiana,2026-09-26 00:00:00,1,83.0,High,84.38,69.28,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Ludhiana,2026-09-26 01:00:00,1,82.2,High,84.38,66.69,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Ludhiana,2026-09-26 02:00:00,1,81.5,High,84.38,64.51,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Ludhiana,2026-09-26 03:00:00,1,81.4,High,84.38,63.96,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Ludhiana,2026-09-26 04:00:00,1,81.2,High,84.38,63.41,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Ludhiana,2026-09-26 05:00:00,1,83.0,High,84.38,69.42,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Ludhiana,2026-09-26 06:00:00,1,84.0,High,84.38,72.68,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Ludhiana,2026-09-26 07:00:00,1,86.0,High,84.38,79.53,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Ludhiana,2026-09-26 08:00:00,1,85.2,High,84.38,76.61,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Ludhiana,2026-09-26 09:00:00,1,84.7,High,84.38,75.15,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Ludhiana,2026-09-26 10:00:00,1,85.6,High,84.38,78.16,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Ludhiana,2026-09-26 11:00:00,1,84.2,High,84.38,73.47,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Ludhiana,2026-09-26 12:00:00,1,83.5,High,84.38,70.87,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Ludhiana,2026-09-26 13:00:00,1,82.7,High,84.38,68.48,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Ludhiana,2026-09-26 14:00:00,1,82.4,High,84.38,67.2,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Ludhiana,2026-09-26 15:00:00,1,81.2,High,84.38,63.45,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Ludhiana,2026-09-26 16:00:00,1,79.5,High,84.38,57.56,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Ludhiana,2026-09-26 17:00:00,1,79.4,High,84.38,57.26,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Ludhiana,2026-09-26 18:00:00,1,85.7,High,84.38,78.28,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Ludhiana,2026-09-26 19:00:00,1,80.7,High,84.38,61.76,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Ludhiana,2026-09-26 20:00:00,1,80.5,High,84.38,60.91,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Ludhiana,2026-09-26 21:00:00,1,81.9,High,84.38,65.71,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Ludhiana,2026-09-26 22:00:00,1,82.4,High,84.38,67.44,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Ludhiana,2026-09-26 23:00:00,1,81.4,High,84.38,64.06,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Ludhiana,2026-09-27 00:00:00,2,75.3,High,81.32,62.02,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Ludhiana,2026-09-27 01:00:00,2,77.5,High,81.32,69.55,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Ludhiana,2026-09-27 02:00:00,2,80.2,High,81.32,78.42,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Ludhiana,2026-09-27 03:00:00,2,79.8,High,81.32,77.21,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Ludhiana,2026-09-27 04:00:00,2,79.9,High,81.32,77.32,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Ludhiana,2026-09-27 05:00:00,2,78.4,High,81.32,72.58,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Ludhiana,2026-09-27 06:00:00,2,76.6,High,81.32,66.48,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Ludhiana,2026-09-27 07:00:00,2,78.0,High,81.32,71.14,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Ludhiana,2026-09-27 08:00:00,2,79.2,High,81.32,75.07,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Ludhiana,2026-09-27 09:00:00,2,77.3,High,81.32,68.73,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Ludhiana,2026-09-27 10:00:00,2,76.9,High,81.32,67.53,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Ludhiana,2026-09-27 11:00:00,2,75.6,High,81.32,63.04,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Ludhiana,2026-09-27 12:00:00,2,75.6,High,81.32,63.18,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Ludhiana,2026-09-27 13:00:00,2,75.4,High,81.32,62.58,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Ludhiana,2026-09-27 14:00:00,2,75.1,High,81.32,61.31,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Ludhiana,2026-09-27 15:00:00,2,73.2,Medium,81.32,55.06,80.0,ECMWF,Inter-model spread indicates divergence between NWP forecasts despite ECMWF weighting.
Ludhiana,2026-09-27 16:00:00,2,71.7,Medium,81.32,50.28,80.0,ECMWF,Inter-model spread indicates divergence between NWP forecasts despite ECMWF weighting.
Ludhiana,2026-09-27 17:00:00,2,72.9,Medium,81.32,54.26,80.0,ECMWF,Inter-model spread indicates divergence between NWP forecasts despite ECMWF weighting.
Ludhiana,2026-09-27 18:00:00,2,74.1,Medium,81.32,58.06,80.0,ECMWF,Inter-model spread indicates divergence between NWP forecasts despite ECMWF weighting.
Ludhiana,2026-09-27 19:00:00,2,75.9,High,81.32,64.19,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Ludhiana,2026-09-27 20:00:00,2,79.4,High,81.32,75.67,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Ludhiana,2026-09-27 21:00:00,2,79.3,High,81.32,75.51,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Ludhiana,2026-09-27 22:00:00,2,81.0,High,81.32,81.26,80.0,ECMWF,"ECMWF and ensemble members agree closely, while RMSE remains low for this region."
Ludhiana,2026-09-27 23:00:00,2,77.4,High,81.32,69.09,80.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the 48-hour forecast horizon maintains stable predictability."
Ludhiana,2026-09-28 00:00:00,3,74.8,High,80.9,74.44,60.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the extended Day 3 lead time maintains stable predictability."
Ludhiana,2026-09-28 01:00:00,3,75.6,High,80.9,77.19,60.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the extended Day 3 lead time maintains stable predictability."
Ludhiana,2026-09-28 02:00:00,3,74.6,High,80.9,73.85,60.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the extended Day 3 lead time maintains stable predictability."
Ludhiana,2026-09-28 03:00:00,3,74.6,High,80.9,73.85,60.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the extended Day 3 lead time maintains stable predictability."
Ludhiana,2026-09-28 04:00:00,3,75.7,High,80.9,77.34,60.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the extended Day 3 lead time maintains stable predictability."
Ludhiana,2026-09-28 05:00:00,3,77.0,High,80.9,81.71,60.0,ECMWF,"ECMWF and ensemble members agree closely, while RMSE remains low for this region."
Ludhiana,2026-09-28 06:00:00,3,76.6,High,80.9,80.39,60.0,ECMWF,"ECMWF and ensemble members agree closely, while RMSE remains low for this region."
Ludhiana,2026-09-28 07:00:00,3,76.4,High,80.9,79.97,60.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the extended Day 3 lead time maintains stable predictability."
Ludhiana,2026-09-28 08:00:00,3,73.1,Medium,80.9,68.9,60.0,ECMWF,Models show moderate disagreement and the forecast lead time reduces reliability.
Ludhiana,2026-09-28 09:00:00,3,70.8,Medium,80.9,61.28,60.0,ECMWF,Models show moderate disagreement and the forecast lead time reduces reliability.
Ludhiana,2026-09-28 10:00:00,3,69.9,Medium,80.9,58.08,60.0,ECMWF,Models show moderate disagreement and the forecast lead time reduces reliability.
Ludhiana,2026-09-28 11:00:00,3,68.7,Medium,80.9,54.08,60.0,ECMWF,Models show moderate disagreement and the forecast lead time reduces reliability.
Ludhiana,2026-09-28 12:00:00,3,67.6,Medium,80.9,50.59,60.0,ECMWF,Models show moderate disagreement and the forecast lead time reduces reliability.
Ludhiana,2026-09-28 13:00:00,3,66.0,Medium,80.9,45.26,60.0,ECMWF,Models show moderate disagreement and the forecast lead time reduces reliability.
Ludhiana,2026-09-28 14:00:00,3,65.6,Medium,80.9,43.87,60.0,ECMWF,Models show moderate disagreement and the forecast lead time reduces reliability.
Ludhiana,2026-09-28 15:00:00,3,65.7,Medium,80.9,44.24,60.0,ECMWF,Models show moderate disagreement and the forecast lead time reduces reliability.
Ludhiana,2026-09-28 16:00:00,3,68.0,Medium,80.9,51.85,60.0,ECMWF,Models show moderate disagreement and the forecast lead time reduces reliability.
Ludhiana,2026-09-28 17:00:00,3,70.9,Medium,80.9,61.41,60.0,ECMWF,Models show moderate disagreement and the forecast lead time reduces reliability.
Ludhiana,2026-09-28 18:00:00,3,71.6,Medium,80.9,63.8,60.0,ECMWF,Models show moderate disagreement and the forecast lead time reduces reliability.
Ludhiana,2026-09-28 19:00:00,3,71.2,Medium,80.9,62.65,60.0,ECMWF,Models show moderate disagreement and the forecast lead time reduces reliability.
Ludhiana,2026-09-28 20:00:00,3,75.9,High,80.9,78.12,60.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the extended Day 3 lead time maintains stable predictability."
Ludhiana,2026-09-28 21:00:00,3,73.3,Medium,80.9,69.44,60.0,ECMWF,Models show moderate disagreement and the forecast lead time reduces reliability.
Ludhiana,2026-09-28 22:00:00,3,74.9,High,80.9,74.72,60.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the extended Day 3 lead time maintains stable predictability."
Ludhiana,2026-09-28 23:00:00,3,74.7,High,80.9,74.02,60.0,ECMWF,"Low regional RMSE supports ECMWF dominance, while the extended Day 3 lead time maintains stable predictability."
Madurai,2026-09-26 00:00:00,1,81.1,High,78.12,73.61,100.0,ICON,"ICON leads with strong short-range skill, with minor model spread in local precipitation."
Madurai,2026-09-26 01:00:00,1,81.2,High,78.12,73.83,100.0,ICON,"ICON leads with strong short-range skill, with minor model spread in local precipitation."
Madurai,2026-09-26 02:00:00,1,81.4,High,78.12,74.39,100.0,ICON,"ICON leads with strong short-range skill, with minor model spread in local precipitation."
Madurai,2026-09-26 03:00:00,1,81.5,High,78.12,74.7,100.0,ICON,"ICON leads with strong short-range skill, with minor model spread in local precipitation."
Madurai,2026-09-26 04:00:00,1,81.3,High,78.12,74.27,100.0,ICON,"ICON leads with strong short-range skill, with minor model spread in local precipitation."
Madurai,2026-09-26 05:00:00,1,80.7,High,78.12,72.21,100.0,ICON,"ICON leads with strong short-range skill, with minor model spread in local precipitation."
Madurai,2026-09-26 06:00:00,1,80.5,High,78.12,71.39,100.0,ICON,"ICON leads with strong short-range skill, with minor model spread in local precipitation."
Madurai,2026-09-26 07:00:00,1,80.5,High,78.12,71.36,100.0,ICON,"ICON leads with strong short-range skill, with minor model spread in local precipitation."
Madurai,2026-09-26 08:00:00,1,81.9,High,78.12,75.97,100.0,ICON,"ICON leads with strong short-range skill, with minor model spread in local precipitation."
Madurai,2026-09-26 09:00:00,1,82.2,High,78.12,77.02,100.0,ICON,"ICON leads with strong short-range skill, with minor model spread in local precipitation."
Madurai,2026-09-26 10:00:00,1,81.9,High,78.12,76.27,100.0,ICON,"ICON leads with strong short-range skill, with minor model spread in local precipitation."
Madurai,2026-09-26 11:00:00,1,81.4,High,78.12,74.52,100.0,ICON,"ICON leads with strong short-range skill, with minor model spread in local precipitation."
Madurai,2026-09-26 12:00:00,1,82.1,High,78.12,76.9,100.0,ICON,"ICON leads with strong short-range skill, with minor model spread in local precipitation."
Madurai,2026-09-26 13:00:00,1,79.8,High,78.12,68.97,100.0,ICON,"ICON leads with strong short-range skill, with minor model spread in local precipitation."
Madurai,2026-09-26 14:00:00,1,79.0,High,78.12,66.38,100.0,ICON,"ICON leads with strong short-range skill, with minor model spread in local precipitation."
Madurai,2026-09-26 15:00:00,1,77.9,High,78.12,62.78,100.0,ICON,"ICON leads with strong short-range skill, with minor model spread in local precipitation."
Madurai,2026-09-26 16:00:00,1,77.3,High,78.12,60.73,100.0,ICON,"ICON leads with strong short-range skill, with minor model spread in local precipitation."
Madurai,2026-09-26 17:00:00,1,77.8,High,78.12,62.61,100.0,ICON,"ICON leads with strong short-range skill, with minor model spread in local precipitation."
Madurai,2026-09-26 18:00:00,1,79.9,High,78.12,69.39,100.0,ICON,"ICON leads with strong short-range skill, with minor model spread in local precipitation."
Madurai,2026-09-26 19:00:00,1,79.9,High,78.12,69.62,100.0,ICON,"ICON leads with strong short-range skill, with minor model spread in local precipitation."
Madurai,2026-09-26 20:00:00,1,79.8,High,78.12,69.21,100.0,ICON,"ICON leads with strong short-range skill, with minor model spread in local precipitation."
Madurai,2026-09-26 21:00:00,1,80.0,High,78.12,69.76,100.0,ICON,"ICON leads with strong short-range skill, with minor model spread in local precipitation."
Madurai,2026-09-26 22:00:00,1,82.0,High,78.12,76.34,100.0,ICON,"ICON leads with strong short-range skill, with minor model spread in local precipitation."
Madurai,2026-09-26 23:00:00,1,83.8,High,78.12,82.4,100.0,ICON,"ICON and ensemble members agree closely, while RMSE remains low for this region."
Madurai,2026-09-27 00:00:00,2,78.2,High,77.57,78.03,80.0,ICON,"Low regional RMSE supports ICON dominance, while the 48-hour forecast horizon maintains stable predictability."
Madurai,2026-09-27 01:00:00,2,76.7,High,77.57,73.12,80.0,ICON,"Low regional RMSE supports ICON dominance, while the 48-hour forecast horizon maintains stable predictability."
Madurai,2026-09-27 02:00:00,2,75.6,High,77.57,69.46,80.0,ICON,"Low regional RMSE supports ICON dominance, while the 48-hour forecast horizon maintains stable predictability."
Madurai,2026-09-27 03:00:00,2,75.4,High,77.57,68.62,80.0,ICON,"Low regional RMSE supports ICON dominance, while the 48-hour forecast horizon maintains stable predictability."
Madurai,2026-09-27 04:00:00,2,75.3,High,77.57,68.27,80.0,ICON,"Low regional RMSE supports ICON dominance, while the 48-hour forecast horizon maintains stable predictability."
Madurai,2026-09-27 05:00:00,2,75.6,High,77.57,69.3,80.0,ICON,"Low regional RMSE supports ICON dominance, while the 48-hour forecast horizon maintains stable predictability."
Madurai,2026-09-27 06:00:00,2,75.1,High,77.57,67.86,80.0,ICON,"Low regional RMSE supports ICON dominance, while the 48-hour forecast horizon maintains stable predictability."
Madurai,2026-09-27 07:00:00,2,75.8,High,77.57,69.94,80.0,ICON,"Low regional RMSE supports ICON dominance, while the 48-hour forecast horizon maintains stable predictability."
Madurai,2026-09-27 08:00:00,2,77.8,High,77.57,76.76,80.0,ICON,"Low regional RMSE supports ICON dominance, while the 48-hour forecast horizon maintains stable predictability."
Madurai,2026-09-27 09:00:00,2,77.5,High,77.57,75.6,80.0,ICON,"Low regional RMSE supports ICON dominance, while the 48-hour forecast horizon maintains stable predictability."
Madurai,2026-09-27 10:00:00,2,77.2,High,77.57,74.64,80.0,ICON,"Low regional RMSE supports ICON dominance, while the 48-hour forecast horizon maintains stable predictability."
Madurai,2026-09-27 11:00:00,2,77.5,High,77.57,75.73,80.0,ICON,"Low regional RMSE supports ICON dominance, while the 48-hour forecast horizon maintains stable predictability."
Madurai,2026-09-27 12:00:00,2,77.8,High,77.57,76.74,80.0,ICON,"Low regional RMSE supports ICON dominance, while the 48-hour forecast horizon maintains stable predictability."
Madurai,2026-09-27 13:00:00,2,78.4,High,77.57,78.59,80.0,ICON,"Low regional RMSE supports ICON dominance, while the 48-hour forecast horizon maintains stable predictability."
Madurai,2026-09-27 14:00:00,2,80.2,High,77.57,84.66,80.0,ICON,"ICON and ensemble members agree closely, while RMSE remains low for this region."
Madurai,2026-09-27 15:00:00,2,78.6,High,77.57,79.32,80.0,ICON,"Low regional RMSE supports ICON dominance, while the 48-hour forecast horizon maintains stable predictability."
Madurai,2026-09-27 16:00:00,2,77.7,High,77.57,76.38,80.0,ICON,"Low regional RMSE supports ICON dominance, while the 48-hour forecast horizon maintains stable predictability."
Madurai,2026-09-27 17:00:00,2,76.2,High,77.57,71.38,80.0,ICON,"Low regional RMSE supports ICON dominance, while the 48-hour forecast horizon maintains stable predictability."
Madurai,2026-09-27 18:00:00,2,73.9,Medium,77.57,63.57,80.0,ICON,Inter-model spread indicates divergence between NWP forecasts despite ICON weighting.
Madurai,2026-09-27 19:00:00,2,72.6,Medium,77.57,59.51,80.0,ICON,Inter-model spread indicates divergence between NWP forecasts despite ICON weighting.
Madurai,2026-09-27 20:00:00,2,74.5,High,77.57,65.66,80.0,ICON,"Low regional RMSE supports ICON dominance, while the 48-hour forecast horizon maintains stable predictability."
Madurai,2026-09-27 21:00:00,2,77.8,High,77.57,76.87,80.0,ICON,"Low regional RMSE supports ICON dominance, while the 48-hour forecast horizon maintains stable predictability."
Madurai,2026-09-27 22:00:00,2,76.3,High,77.57,71.63,80.0,ICON,"Low regional RMSE supports ICON dominance, while the 48-hour forecast horizon maintains stable predictability."
Madurai,2026-09-27 23:00:00,2,76.9,High,77.57,73.68,80.0,ICON,"Low regional RMSE supports ICON dominance, while the 48-hour forecast horizon maintains stable predictability."
Madurai,2026-09-28 00:00:00,3,72.9,Medium,77.19,74.34,60.0,ICON,Models show moderate disagreement and the forecast lead time reduces reliability.
Madurai,2026-09-28 01:00:00,3,73.3,Medium,77.19,75.82,60.0,ICON,Models show moderate disagreement and the forecast lead time reduces reliability.
Madurai,2026-09-28 02:00:00,3,73.5,Medium,77.19,76.27,60.0,ICON,Models show moderate disagreement and the forecast lead time reduces reliability.
Madurai,2026-09-28 03:00:00,3,72.9,Medium,77.19,74.41,60.0,ICON,Models show moderate disagreement and the forecast lead time reduces reliability.
Madurai,2026-09-28 04:00:00,3,72.3,Medium,77.19,72.33,60.0,ICON,Models show moderate disagreement and the forecast lead time reduces reliability.
Madurai,2026-09-28 05:00:00,3,71.9,Medium,77.19,70.91,60.0,ICON,Models show moderate disagreement and the forecast lead time reduces reliability.
Madurai,2026-09-28 06:00:00,3,71.6,Medium,77.19,70.15,60.0,ICON,Models show moderate disagreement and the forecast lead time reduces reliability.
Madurai,2026-09-28 07:00:00,3,72.6,Medium,77.19,73.36,60.0,ICON,Models show moderate disagreement and the forecast lead time reduces reliability.
Madurai,2026-09-28 08:00:00,3,75.2,High,77.19,82.14,60.0,ICON,"ICON and ensemble members agree closely, while RMSE remains low for this region."
Madurai,2026-09-28 09:00:00,3,76.9,High,77.19,87.78,60.0,ICON,"ICON and ensemble members agree closely, while RMSE remains low for this region."
Madurai,2026-09-28 10:00:00,3,77.0,High,77.19,87.96,60.0,ICON,"ICON and ensemble members agree closely, while RMSE remains low for this region."
Madurai,2026-09-28 11:00:00,3,76.9,High,77.19,87.69,60.0,ICON,"ICON and ensemble members agree closely, while RMSE remains low for this region."
Madurai,2026-09-28 12:00:00,3,76.5,High,77.19,86.36,60.0,ICON,"ICON and ensemble members agree closely, while RMSE remains low for this region."
Madurai,2026-09-28 13:00:00,3,75.5,High,77.19,83.12,60.0,ICON,"ICON and ensemble members agree closely, while RMSE remains low for this region."
Madurai,2026-09-28 14:00:00,3,75.5,High,77.19,83.11,60.0,ICON,"ICON and ensemble members agree closely, while RMSE remains low for this region."
Madurai,2026-09-28 15:00:00,3,72.7,Medium,77.19,73.64,60.0,ICON,Models show moderate disagreement and the forecast lead time reduces reliability.
Madurai,2026-09-28 16:00:00,3,67.4,Medium,77.19,56.07,60.0,ICON,Models show moderate disagreement and the forecast lead time reduces reliability.
Madurai,2026-09-28 17:00:00,3,65.6,Medium,77.19,50.16,60.0,ICON,Models show moderate disagreement and the forecast lead time reduces reliability.
Madurai,2026-09-28 18:00:00,3,70.3,Medium,77.19,65.68,60.0,ICON,Models show moderate disagreement and the forecast lead time reduces reliability.
Madurai,2026-09-28 19:00:00,3,74.6,High,77.19,80.1,60.0,ICON,"ICON and ensemble members agree closely, while RMSE remains low for this region."
Madurai,2026-09-28 20:00:00,3,72.6,Medium,77.19,73.42,60.0,ICON,Models show moderate disagreement and the forecast lead time reduces reliability.
Madurai,2026-09-28 21:00:00,3,74.1,Medium,77.19,78.19,60.0,ICON,Models show moderate disagreement and the forecast lead time reduces reliability.
Madurai,2026-09-28 22:00:00,3,76.7,High,77.19,87.01,60.0,ICON,"ICON and ensemble members agree closely, while RMSE remains low for this region."
Madurai,2026-09-28 23:00:00,3,76.9,High,77.19,87.55,60.0,ICON,"ICON and ensemble members agree closely, while RMSE remains low for this region."
Mumbai,2026-09-26 00:00:00,1,84.1,High,83.75,74.08,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Mumbai,2026-09-26 01:00:00,1,84.2,High,83.75,74.56,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Mumbai,2026-09-26 02:00:00,1,84.3,High,83.75,74.62,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Mumbai,2026-09-26 03:00:00,1,84.5,High,83.75,75.54,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Mumbai,2026-09-26 04:00:00,1,84.4,High,83.75,75.18,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Mumbai,2026-09-26 05:00:00,1,85.7,High,83.75,79.45,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Mumbai,2026-09-26 06:00:00,1,85.8,High,83.75,79.59,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Mumbai,2026-09-26 07:00:00,1,85.8,High,83.75,79.7,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Mumbai,2026-09-26 08:00:00,1,84.8,High,83.75,76.26,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Mumbai,2026-09-26 09:00:00,1,84.1,High,83.75,73.92,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Mumbai,2026-09-26 10:00:00,1,84.5,High,83.75,75.57,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Mumbai,2026-09-26 11:00:00,1,84.5,High,83.75,75.34,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
Mumbai,2026-09-26 12:00:00,1,84.2,High,83.75,74.44,100.0,ECMWF,"ECMWF leads with strong short-range skill, with minor model spread in local precipitation."
